date,temperature,phase voltage,line voltage,harmonic voltage,current,reactive power,frequency,power factor,label
2021-01-12 04:20:00,35.8125,135.29999679999997,234.3583312,2.4934898,84.5833336,17292.6,59.90639349999999,0.8613890000000002,0
2021-01-12 04:30:00,35.5625,135.43333119999997,234.575,2.6009118,86.2166672,17193.0,59.89611789999999,0.8700763,0
2021-01-12 04:40:00,35.4375,135.3333344,234.3999984,2.5553388000000004,87.1666672,17403.8,59.91014,0.8710853999999999,0
2021-01-12 04:50:00,35.25,135.40833600000002,234.52500000000003,2.5520837999999992,87.85833360000001,17448.6,59.8998465,0.8699831999999998,0
2021-01-12 05:00:00,35.4375,135.4166656,234.5250016,2.5260419,86.325,17159.8,59.89797689999999,0.8695825000000001,0
2021-01-12 05:10:00,35.5,135.21666880000004,234.175,2.4739587,84.725,17174.8,59.9147938,0.8646635000000001,0
2021-01-12 05:20:00,35.25,135.0,233.91666720000003,2.555339,81.2916672,17270.6,59.9101225,0.8473253999999999,0
2021-01-12 05:30:00,35.5,135.1333344,234.05,2.3014323,78.4750008,17339.4,59.8951792,0.8341787000000002,0
2021-01-12 05:40:00,35.25,134.8833328,233.6416688,2.4348957,85.70833359999999,17319.4,59.9138606,0.8650832000000002,0
2021-01-12 05:50:00,35.25,134.8666688,233.575,2.4023437,85.8166664,16976.6,59.9063888,0.8695711000000002,0
2021-01-12 06:00:00,35.0,134.6916656,233.25833440000005,2.3502604,87.0333344,17045.0,59.89144040000001,0.8734496999999999,0
2021-01-12 06:10:00,34.6875,134.4416656,232.8333344,2.4414061,86.5916672,16863.2,59.8979806,0.8744356,0
2021-01-12 06:20:00,35.0,134.6833328,233.31666880000003,2.4121096,85.8916672,16922.4,59.9017224,0.8723997000000001,0
2021-01-12 06:30:00,34.8125,134.4583344,232.93333120000003,2.4414065,83.63333279999999,17067.2,59.9007751,0.8613225999999999,0
2021-01-12 06:40:00,34.75,134.7083328,233.3666672,2.5260422,81.3416664,17466.1,59.89144710000001,0.8460517999999999,0
2021-01-12 06:50:00,34.4375,135.87499839999998,235.33333120000003,2.5748701,81.5666672,17829.1,59.8961152,0.8427998000000001,0
2021-01-12 07:00:00,34.5625,135.6000032,234.8750016,2.5130211,80.35833199999999,17663.7,59.9026604,0.8429404,0
2021-01-12 07:10:00,34.4375,135.333336,234.3916688,2.6334638000000004,81.80833279999999,17673.0,59.8914404,0.8427735000000001,0
2021-01-12 07:20:00,34.5625,134.5749984,233.0833344,2.6692710000000006,79.85,17631.5,59.8989146,0.8335478999999999,0
2021-01-12 07:30:00,34.6875,134.8333328,233.52499999999995,2.6790366,90.6833336,17154.6,59.88958020000001,0.8822805000000002,0
2021-01-12 07:40:00,34.75,135.3666672,234.47500000000005,2.6790366000000003,94.7083336,17731.6,59.906386700000006,0.8879504999999999,0
